index,val_score,val_loss,batch_size,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,features,loss,stratify_on,encoder_lr,epoch,fold,model,warmup_steps,required_epochs,total_time,mean_epoch_time,readout,train_loss
32,0.8369362325511961,0.5550997257232666,16.0,1255.2983603477478,False,,,33,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_18-54-35,1677866075,28277.67703986168,63800,c4130-p100,131.114.50.210,28277.67703986168,0,33,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,4.0,2.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
33,0.8390776675406687,0.5491425991058351,16.0,1256.8593735694885,False,,,34,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_19-15-32,1677867332,29534.536413431168,63800,c4130-p100,131.114.50.210,29534.536413431168,0,34,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,5.0,2.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
34,0.8413567318576127,0.555276095867157,16.0,1255.7324047088625,False,,,35,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_19-36-27,1677868587,30790.26881814003,63800,c4130-p100,131.114.50.210,30790.26881814003,0,35,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,6.0,2.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
35,0.8428230431401995,0.5461007952690125,16.0,1308.0323441028595,False,,,36,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_19-58-15,1677869895,32098.301162242886,63800,c4130-p100,131.114.50.210,32098.301162242886,0,36,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,7.0,2.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
36,0.7963244345575823,0.5718846917152405,16.0,1371.5811424255369,False,,,37,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_20-21-07,1677871267,33469.882304668434,63800,c4130-p100,131.114.50.210,33469.882304668434,0,37,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,0.0,3.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
37,0.8074452614384287,0.5677602291107178,16.0,1255.7041265964508,False,,,38,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_20-42-03,1677872523,34725.586431264885,63800,c4130-p100,131.114.50.210,34725.586431264885,0,38,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,1.0,3.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
38,0.8217721705262017,0.566581666469574,16.0,1255.630838394165,False,,,39,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_21-02-58,1677873778,35981.217269659035,63800,c4130-p100,131.114.50.210,35981.217269659035,0,39,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,2.0,3.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
39,0.8149768306149369,0.5667226314544678,16.0,1256.0140860080721,False,,,40,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_21-23-54,1677875034,37237.23135566712,63800,c4130-p100,131.114.50.210,37237.23135566712,0,40,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,3.0,3.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
40,0.8251015290270498,0.5627385973930359,16.0,1255.5488460063934,False,,,41,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_21-44-50,1677876290,38492.78020167351,63800,c4130-p100,131.114.50.210,38492.78020167351,0,41,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,4.0,3.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
41,0.8314534740486831,0.5586313605308533,16.0,1256.0553333759308,False,,,42,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_22-05-46,1677877546,39748.83553504944,63800,c4130-p100,131.114.50.210,39748.83553504944,0,42,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,5.0,3.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
42,0.8344011351680047,0.5582802295684814,16.0,1255.5137717723844,False,,,43,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_22-26-42,1677878802,41004.349306821816,63800,c4130-p100,131.114.50.210,41004.349306821816,0,43,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,6.0,3.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
43,0.8389505250274651,0.5624849200248718,16.0,1255.38959980011,False,,,44,98b64_00000,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_22-47-37,1677880057,42259.73890662193,63800,c4130-p100,131.114.50.210,42259.73890662193,0,44,0.005378484725952149,CPC+SACST,bce,stratification_index,2e-05,7.0,3.0,BERT-for-patent,0.0,3.0,41134.0,1175.257142,attention,
4,9.394885678534311e-05,0.691808819770813,32.0,109.15836095809937,False,,,5,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_23-02-56,1677880976,426.51871037483215,63800,c4130-p100,131.114.50.210,426.51871037483215,0,5,0.005378484725952149,CPC,bce,stratification_index,2e-05,-1.0,0.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
5,0.000533217265576568,0.6921653151512146,32.0,82.3872845172882,False,,,6,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_23-04-19,1677881059,508.90599489212036,63800,c4130-p100,131.114.50.210,508.90599489212036,0,6,0.005378484725952149,CPC,bce,stratification_index,2e-05,-1.0,1.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
